iter	Logloss
186	0.4355703241
187	0.4353541456
188	0.4351038284
189	0.4349118811
190	0.4347144443
191	0.4345477479
192	0.4343932809
193	0.4341344976
194	0.4339907907
195	0.4338454986
196	0.4336856461
197	0.433489575
198	0.4333555077
199	0.4331351248
200	0.4329307319
201	0.4326801057
202	0.4325513199
203	0.432385511
204	0.4321460527
205	0.4319403646
206	0.4317418677
207	0.4316028482
208	0.4313854555
209	0.4311993576
210	0.4310304189
211	0.4307884652
212	0.4306593843
213	0.4304352349
214	0.4303048602
215	0.4301986989
216	0.4300421491
217	0.4298692429
218	0.4296425494
219	0.4294193201
220	0.4292825701
221	0.4291368299
222	0.4290074715
223	0.4288425358
224	0.4286653314
225	0.428496053
226	0.4283492864
227	0.4281976563
228	0.4280471197
229	0.4279111122
230	0.4278375426
231	0.4276536835
232	0.4275263276
233	0.4273205559
234	0.4272281717
235	0.4270678236
236	0.4268903725
237	0.4267523087
238	0.4266092813
239	0.4264807023
240	0.4262775813
241	0.4260191913
242	0.4259355845
243	0.4256952493
244	0.425615954
245	0.4254355307
246	0.4252098484
247	0.4249501167
248	0.4247122009
249	0.4245228269
250	0.4243321541
251	0.4241568415
252	0.4239920527
253	0.4237890536
254	0.4236692715
255	0.4235329331
256	0.4234286199
257	0.423275787
258	0.4229898352
259	0.4228154865
260	0.4226439742
261	0.4225003671
262	0.4223246201
263	0.4221235304
264	0.4219744301
265	0.421864576
266	0.4217743262
267	0.4216322235
268	0.4215376663
269	0.4214118561
270	0.4213046801
271	0.4211838926
272	0.4209426415
273	0.4207547251
274	0.4206161499
275	0.4204114166
276	0.420201342
277	0.4200456756
278	0.4199030008
279	0.4197283266
280	0.4195605819
281	0.4193877701
282	0.4191554354
283	0.4190114995
284	0.4188803232
285	0.4187156539
286	0.4185258333
287	0.4183844277
288	0.418166117
289	0.418012137
290	0.417879698
291	0.4176995584
292	0.4176020375
293	0.4173158902
294	0.4171719344
295	0.4169492711
296	0.4167694868
297	0.4166016977
298	0.4163759693
299	0.4161237052
300	0.4158674142
301	0.4156283953
302	0.4155037151
303	0.4152026456
304	0.4148747572
305	0.4146524741
306	0.4145315054
307	0.4143309963
308	0.4141232084
309	0.4138798997
310	0.41370028
311	0.4135950543
312	0.4133942034
313	0.4131153423
314	0.4128720583
315	0.4127487388
316	0.4126079941
317	0.412473599
318	0.4123302853
319	0.4122207595
320	0.4121415249
321	0.4118139929
322	0.4115801894
323	0.4115123723
324	0.4113187503
325	0.4110954389
326	0.4108790083
327	0.4106379839
328	0.4104258718
329	0.4103196479
330	0.4100548502
331	0.4098808617
332	0.4097370501
333	0.4096174737
334	0.4094516316
335	0.4092944749
336	0.4091062167
337	0.4086206861
338	0.4085243344
339	0.4082886992
340	0.4081862237
341	0.4079508199
342	0.4077388828
343	0.4076778902
344	0.4075162877
345	0.4074191609
346	0.4072844429
347	0.4070698297
348	0.4069309313
349	0.4067025099
350	0.4064877658
351	0.406284871
