iter	Logloss
159	0.4408612855
160	0.4406564768
161	0.4405041106
162	0.4402943402
163	0.4400088944
164	0.4397347234
165	0.4395069229
166	0.4393156748
167	0.439099504
168	0.4388994836
169	0.4386680566
170	0.4384709116
171	0.4382543866
172	0.4380646566
173	0.4378348516
174	0.4376446651
175	0.4374732571
176	0.4373598487
177	0.437215805
178	0.4369837624
179	0.4366767362
180	0.4365011674
181	0.4362794079
182	0.4360579945
183	0.4358149551
184	0.4356460263
185	0.4354374662
186	0.4352465078
187	0.4350426096
188	0.4348459421
189	0.4347297984
190	0.4346161601
191	0.4344300662
192	0.4343038366
193	0.4341165927
194	0.433938876
195	0.433729966
196	0.433559869
197	0.4334309672
198	0.4331879014
199	0.4329498072
200	0.432718599
201	0.4325756503
202	0.4322839491
203	0.4320820785
204	0.4318352617
205	0.4316878467
206	0.4315719951
207	0.431394317
208	0.4312112963
209	0.4310751753
210	0.430906856
211	0.4306563515
212	0.430386355
213	0.4301859962
214	0.4299952418
215	0.4298158663
216	0.4296539956
217	0.4294586443
218	0.4292856006
219	0.4291234366
220	0.4289876526
221	0.4288388415
222	0.4286321066
223	0.4283533312
224	0.428188366
225	0.4280555905
226	0.4279124949
227	0.4276224446
228	0.4274240499
229	0.4272530771
230	0.4271047356
231	0.4269647061
232	0.4268451987
233	0.4266749089
234	0.4264499827
235	0.4262697125
236	0.4261064432
237	0.4259696768
238	0.425754335
239	0.4255889632
240	0.4255024156
241	0.4252873368
242	0.425126233
243	0.4249849172
244	0.4247909944
245	0.424646461
246	0.4244452557
247	0.424247006
248	0.4240929857
249	0.423882886
250	0.4236773565
251	0.4235168886
252	0.4234261144
253	0.4231756214
254	0.4230090204
255	0.4227058915
256	0.4226075426
257	0.4224542552
258	0.4222258629
259	0.4220904951
260	0.4218896867
261	0.4217159373
262	0.4215131996
263	0.4213037682
264	0.4212290199
265	0.421126642
266	0.4209541843
267	0.4207333739
268	0.4205841557
269	0.420502049
270	0.4202069199
271	0.4199195663
272	0.4197346051
273	0.4195549813
274	0.4193207055
275	0.4191982239
276	0.4190106295
277	0.4186890849
278	0.4185201794
279	0.4182647432
280	0.4181050008
281	0.417965924
282	0.4177542968
283	0.4176261434
284	0.4173999825
285	0.4172464517
286	0.4170134046
287	0.4168933041
288	0.4167861331
289	0.4166541132
290	0.4164877062
291	0.4163548841
292	0.4162298725
293	0.4160080687
294	0.4158483132
295	0.4156121831
296	0.4154298799
297	0.4152481003
298	0.4150657194
299	0.4148987201
300	0.4146395613
301	0.4144914416
302	0.4143940508
303	0.414162144
304	0.4140294198
305	0.4137542832
306	0.4136307134
307	0.4134107675
308	0.4132168366
309	0.4129751177
310	0.4128753147
311	0.4127328328
312	0.4124496696
313	0.4122704127
314	0.4119157902
315	0.4117049587
316	0.4114301336
317	0.4113096655
318	0.4111551739
319	0.4108986875
320	0.4107214349
321	0.410529949
322	0.4102635659
323	0.4101362169
324	0.4099324023
325	0.4097690865
326	0.4095186876
327	0.4092182652
328	0.4091087803
329	0.4088250006
330	0.4083996192
331	0.4081721394
332	0.4080619093
333	0.4079057705
334	0.4075392839
335	0.4073910384
336	0.4071714938
337	0.4069085403
338	0.4066702546
339	0.4065075955
340	0.4063620053
341	0.4062225954
342	0.4059658678
343	0.4058347024
344	0.405529035
345	0.4053441003
346	0.4051960763
347	0.4049481339
348	0.4047197882
349	0.404472262
350	0.4042725042
351	0.4041244729
352	0.4039793376
353	0.4038361752
354	0.403653609
355	0.4033794198
356	0.4032374532
357	0.4031204722
358	0.4030234648
359	0.4028051163
360	0.4025631768
361	0.4024189266
362	0.4022431816
363	0.4020243136
364	0.4017840731
365	0.4015935404
366	0.4014438928
367	0.4013147684
368	0.4011366824
369	0.4008487065
370	0.4007559648
371	0.400589025
372	0.4004525296
373	0.4001872796
374	0.4000389157
375	0.399847657
376	0.3997700464
377	0.3995737672
378	0.3994405282
379	0.3993197757
380	0.3990030637
381	0.3988604942
382	0.3987296115
383	0.3985147422
384	0.3984185964
385	0.3983617978
386	0.3982277582
387	0.3978609553
388	0.3974972345
389	0.3973886114
390	0.3972517181
391	0.3970467435
392	0.3968978177
393	0.3967700609
394	0.396526085
395	0.3963859316
396	0.3962610373
397	0.3961511962
398	0.395999832
399	0.3958608296
400	0.3957005391
401	0.395538091
402	0.3954391677
403	0.3949180417
404	0.3948105275
405	0.3945887553
406	0.3944402791
407	0.3942559427
408	0.3941478888
409	0.3940125362
410	0.3938094876
411	0.3935572343
412	0.3933989284
413	0.3933561015
414	0.3932137167
415	0.3930685766
416	0.3929072562
417	0.3927991959
418	0.3926194589
419	0.3923827228
420	0.392231544
421	0.3920481644
422	0.3919178379
423	0.3913707717
424	0.3910030509
425	0.3907975503
426	0.3906261953
427	0.3904715753
428	0.3903585499
429	0.3902966204
430	0.3901802491
431	0.3900482055
432	0.3896972018
433	0.3895955743
434	0.389485101
435	0.3893637674
436	0.389282942
437	0.3891667408
438	0.3889308964
439	0.3887652697
440	0.3886634883
441	0.3885600372
442	0.3883418734
443	0.3882683849
444	0.3881678495
445	0.388025586
446	0.387915723
447	0.3878479255
448	0.3877412504
449	0.387628857
