iter	Logloss
202	0.445692081
203	0.4456194582
204	0.4455087409
205	0.4453866709
206	0.4452996591
207	0.445236881
208	0.4451258768
209	0.4450472901
210	0.4450157194
211	0.4449326883
212	0.4448278696
213	0.4446747652
214	0.444545191
215	0.4444251555
216	0.4443968846
217	0.4443003454
218	0.4442847929
219	0.44420303
220	0.444015383
221	0.4438945443
222	0.4438276161
223	0.4438044077
224	0.4437519496
225	0.4436132661
226	0.4435504764
227	0.4434676243
228	0.443449313
229	0.4433376826
230	0.4431965642
231	0.4430062078
232	0.4429028083
233	0.4427800818
234	0.442750984
235	0.4426510605
236	0.4424922491
237	0.4423171909
238	0.4422530962
239	0.4421769234
240	0.4420937936
241	0.4420162587
242	0.441983489
243	0.4419003289
244	0.4418038773
245	0.4416324929
246	0.4415658819
247	0.4415084451
248	0.4413188161
249	0.4411588701
250	0.4411482412
251	0.4410653039
252	0.4409788739
253	0.4409275886
254	0.4408213157
255	0.4406767239
256	0.440542057
257	0.4404881935
258	0.4404305222
259	0.4402968995
260	0.4402592756
261	0.4401855819
262	0.4400475538
263	0.4399445201
264	0.4397739189
265	0.4395944813
266	0.4394210478
267	0.4393304012
268	0.4392816434
269	0.4392061904
270	0.4391784438
271	0.4391001165
272	0.4389499985
273	0.4388716608
274	0.4387739494
275	0.4387215067
276	0.4385856603
277	0.438442236
278	0.4383805885
279	0.4382701157
280	0.4380787752
281	0.4380230152
282	0.4379885775
283	0.4378880417
284	0.4378125582
285	0.4377193743
286	0.4376064545
287	0.4373801097
288	0.4373217375
289	0.4371852582
290	0.4369873748
291	0.4368990399
292	0.4367421209
293	0.4366135146
294	0.4364815552
295	0.4363790265
296	0.4363131089
297	0.4361670539
298	0.4360780272
299	0.4358807304
300	0.4358638449
301	0.4358017089
302	0.4357806884
303	0.4357588749
304	0.4357300613
305	0.4355708049
306	0.4354828312
307	0.4353902095
308	0.4353551512
309	0.4352716954
310	0.4351078928
311	0.4350151528
312	0.4349366294
313	0.4348216554
314	0.4346810229
315	0.4345207556
316	0.4344452901
317	0.434350237
318	0.4342258026
319	0.434198226
320	0.4341203023
321	0.4340791605
322	0.434039404
323	0.4339075663
324	0.4338731138
325	0.4338448132
326	0.4337968578
327	0.4335830195
328	0.4334261465
329	0.4333252888
330	0.4332826587
331	0.4332416038
332	0.4330838805
333	0.4329210612
334	0.4328512497
335	0.4328084938
336	0.432765272
337	0.4326625995
338	0.4325942686
339	0.4324836906
340	0.4323014709
341	0.4321913068
342	0.4321512313
343	0.4320739487
344	0.4319961082
345	0.4319607323
346	0.4317737745
347	0.4316964663
348	0.4316759233
349	0.4316367773
350	0.4316238224
351	0.4315427364
352	0.4314849351
353	0.4314387236
354	0.4314176527
355	0.4313153823
356	0.4312038454
357	0.4310165634
358	0.4308781996
359	0.4308259589
360	0.4306754495
361	0.4305830705
362	0.4305740899
363	0.430543537
364	0.4304805102
365	0.4303836301
366	0.4303194101
367	0.430253324
368	0.4301542525
369	0.4299607909
370	0.4298820212
371	0.4298089358
372	0.429712864
373	0.4296922787
374	0.4296542845
375	0.4295333962
376	0.4293978477
377	0.4293550177
378	0.4292068587
379	0.4291700006
380	0.429065436
381	0.429011527
382	0.4289292112
383	0.4288495748
384	0.4287750425
385	0.4287454489
386	0.428568275
387	0.4284939446
388	0.4284844861
389	0.4284456077
390	0.4283473578
391	0.4281868784
392	0.4281602035
393	0.4281202641
394	0.4280144672
395	0.4279942119
396	0.4279355869
397	0.4277473693
398	0.4276522728
399	0.427600911
400	0.4275057344
401	0.427342452
402	0.4272755043
403	0.4272193664
404	0.4271484713
405	0.4271094534
406	0.4270786776
407	0.4270171229
408	0.4268982626
409	0.4268020489
410	0.4267941234
411	0.4266999883
412	0.426676238
413	0.426666497
414	0.4265860094
415	0.4265612889
416	0.4265453126
417	0.426446866
418	0.4263909071
419	0.4263565425
420	0.4262439291
421	0.4260565988
422	0.4260222972
423	0.4259302341
424	0.4258819041
425	0.4258553853
426	0.4257697166
427	0.4257508876
428	0.4257079782
429	0.4256503398
430	0.4255963913
431	0.4255527684
432	0.4255223573
433	0.425376735
434	0.4252670999
435	0.4251630127
436	0.4250522221
437	0.4249795288
438	0.4249579692
439	0.4248736256
440	0.4248399811
441	0.4247060745
442	0.4245967236
443	0.4245679988
444	0.4245376907
445	0.4245036153
446	0.4243000334
447	0.4242443366
448	0.4241782859
449	0.4241656353
450	0.4241321233
451	0.4240363407
452	0.4240288933
453	0.4239935234
454	0.4238646301
455	0.4238142916
456	0.4237956198
457	0.4237827723
458	0.4236498041
459	0.4234748993
460	0.4234486667
461	0.4233779358
462	0.4233473769
463	0.4232946991
464	0.4231528025
465	0.4230255442
466	0.4229381498
467	0.422876743
468	0.4227731393
469	0.4227206537
470	0.4226639595
471	0.4226026762
472	0.4225747875
473	0.4225525124
474	0.4224975189
475	0.4224111664
476	0.422363082
477	0.4222049336
478	0.4221888785
479	0.422163295
480	0.4221240702
481	0.4220173717
482	0.4219277149
483	0.4218358013
484	0.4216920632
485	0.421655689
486	0.4216144284
487	0.4215760624
488	0.4214502467
489	0.4214189351
490	0.4213898573
491	0.4213326471
492	0.4212675012
493	0.4212511023
494	0.4211619273
495	0.4211280295
496	0.4211047518
497	0.4210526667
498	0.420922559
499	0.4208619751
500	0.4208311294
501	0.4207620718
502	0.4206731173
503	0.4205408455
504	0.4204863245
505	0.4203623792
506	0.4202161298
507	0.4201092074
508	0.4200735503
509	0.4200576834
510	0.4199935024
511	0.4198526508
512	0.4198208108
513	0.4197484912
514	0.4196214908
515	0.4195235664
516	0.4194987024
517	0.4193431226
518	0.4192642099
519	0.4192250252
520	0.4191276802
521	0.4190107291
522	0.4189175891
523	0.4189026053
524	0.418893313
525	0.4188432103
526	0.4187412166
527	0.4187071584
528	0.4186742449
529	0.4186290769
530	0.4186010035
531	0.4185598316
532	0.4184553354
533	0.4183483442
534	0.4182621704
535	0.4182096516
536	0.4180383185
537	0.4179080458
538	0.417884841
539	0.4177855786
540	0.4176942951
541	0.4176515971
542	0.4175715904
543	0.4175559444
544	0.4175438082
545	0.4174378464
546	0.4174036211
547	0.4173567904
548	0.4173333743
549	0.4172805184
550	0.4172357744
551	0.4172123207
552	0.4171661167
553	0.417121619
554	0.4170286552
555	0.4169553629
556	0.4169372352
557	0.4167813565
558	0.416681511
559	0.4166597965
560	0.4166101611
561	0.4164692169
562	0.4164548471
563	0.4163993621
564	0.41628247
565	0.4162147579
566	0.4161841848
567	0.4161220942
568	0.4160271562
569	0.4159660414
570	0.415861404
571	0.4158134882
572	0.415716859
573	0.4156365943
574	0.4155441399
575	0.4154828275
576	0.4153567486
577	0.4153072064
578	0.4152935794
579	0.4151913521
580	0.41510931
581	0.4149399873
582	0.4148707054
583	0.41478315
584	0.4146915542
585	0.4146841233
586	0.4145986831
587	0.414505151
588	0.4144656648
589	0.4144314847
590	0.4143896938
591	0.4143066378
592	0.4141956591
593	0.4141594298
594	0.4140741184
595	0.4139611401
596	0.4138722666
597	0.413820766
598	0.4138032219
599	0.4137614578
600	0.4137489761
601	0.4137333422
602	0.4136897922
603	0.4136718152
604	0.413629
605	0.4135538258
606	0.4134883251
607	0.4133943458
608	0.4132440815
609	0.4132099286
610	0.4131549828
611	0.4130982144
612	0.4129896328
613	0.4129469431
614	0.4128995421
615	0.412851977
616	0.4127633759
617	0.4127456048
618	0.4127009288
619	0.4126747087
620	0.4125989643
621	0.4125564951
622	0.41246175
623	0.4123922494
624	0.4123158562
625	0.4121495227
626	0.4120700244
627	0.4119498212
628	0.4118012718
629	0.4117736276
630	0.4116718028
631	0.4115705665
632	0.4114389482
633	0.4114323092
634	0.4113553781
635	0.4113324747
636	0.4112857173
637	0.4112323827
638	0.4111818391
639	0.4111576584
640	0.4110550752
641	0.4110238972
642	0.4110099302
643	0.4109819318
644	0.4109122502
645	0.4108586819
646	0.4108388994
647	0.4108010449
648	0.4107470045
649	0.4106284571
650	0.4106036655
651	0.4105396631
652	0.410492453
653	0.4103964286
654	0.4103874549
655	0.4103664366
656	0.4102789526
657	0.4102165541
658	0.410169936
659	0.4101361307
660	0.4101308587
661	0.4100526093
662	0.4100143423
663	0.4098626022
664	0.4098273342
665	0.4097797733
666	0.4096802677
667	0.4096536528
668	0.4096158617
669	0.4095876866
670	0.4095266296
671	0.409479768
672	0.4094199285
673	0.4093131737
674	0.4092712549
675	0.4090830906
676	0.4090417855
677	0.4090195748
678	0.4089328071
679	0.4088582324
680	0.4087578357
681	0.4086943832
682	0.4086342244
683	0.4086064083
684	0.4085430693
685	0.4084431428
686	0.4084331775
687	0.4083975129
688	0.408391056
689	0.4083591673
690	0.4082847237
691	0.4082313718
692	0.408142765
693	0.4081141046
694	0.4080533586
695	0.4079852631
696	0.4079337234
697	0.407885348
698	0.4078513679
699	0.4078256118
700	0.407739756
701	0.4076972697
702	0.4076264292
703	0.4076013757
704	0.4075577967
705	0.4075182767
706	0.407454584
707	0.4074062033
708	0.4073991809
709	0.407237624
710	0.4072233625
711	0.4071543749
712	0.4070527189
713	0.4070283218
714	0.4069746199
715	0.4069425363
716	0.4068283021
717	0.4068063675
718	0.4067068619
719	0.4066805104
720	0.4066685645
721	0.4066200947
722	0.4065718229
723	0.4064653022
724	0.4064124409
725	0.4063026288
726	0.4062701375
727	0.4062241891
728	0.4061569201
729	0.4060241085
730	0.405865788
731	0.4058299919
732	0.4057918459
733	0.4057307575
734	0.4056790596
735	0.4056030073
736	0.4055843115
737	0.4055737309
738	0.4055443563
739	0.4055041224
740	0.4054305909
741	0.4053172917
742	0.405237086
743	0.4051725241
744	0.4051307456
745	0.4050827008
746	0.4049284898
747	0.4048921633
748	0.4048467089
749	0.4047992797
750	0.4047321964
751	0.4046850056
752	0.4046121918
753	0.4044766909
754	0.4044322861
755	0.4043510622
756	0.4043244021
757	0.4042608253
758	0.4042270889
759	0.404185402
760	0.4040901674
761	0.4040742811
762	0.4040306633
763	0.4039379787
764	0.4038960574
765	0.403807374
766	0.4037896851
767	0.40374706
768	0.4036694928
769	0.4036518273
770	0.4035433513
771	0.4034931992
772	0.4034286471
773	0.4033579991
774	0.4033362179
775	0.403261052
776	0.4031778482
777	0.4031582456
778	0.4031432413
779	0.4030683669
780	0.4029918345
781	0.4029421376
782	0.4028954288
783	0.4028136163
784	0.4027741434
785	0.4027372847
786	0.4026186161
787	0.4025832657
788	0.4025603384
789	0.4025422431
790	0.4025267445
791	0.4025134268
792	0.4024455171
793	0.4024232049
794	0.4023343446
795	0.4021905864
796	0.4021277192
797	0.4020912657
798	0.4020144936
799	0.4019489361
800	0.4019216864
801	0.4019003834
802	0.4018250854
803	0.4017005288
804	0.4016697657
805	0.4015429
806	0.4015098617
807	0.4014188975
808	0.4013806371
809	0.4013478101
810	0.4013242027
811	0.4012786625
812	0.401225094
813	0.4012117456
814	0.4011745373
815	0.401054516
816	0.401039591
817	0.4009993475
818	0.4009809176
819	0.4008707013
820	0.400828131
821	0.4007758224
822	0.4007384308
823	0.4006869301
824	0.4006194847
825	0.4005645932
826	0.400504917
827	0.400447131
828	0.4004041485
829	0.4003783038
830	0.4003177123
831	0.4002809148
832	0.4002748192
833	0.4001815742
834	0.4000956905
835	0.4000390536
836	0.3999744936
837	0.3999067143
838	0.3998140448
839	0.3997954162
840	0.3997525231
841	0.3997014458
842	0.3996849072
843	0.3996258544
844	0.3995934816
845	0.3995142403
846	0.3994793162
847	0.3993283729
848	0.399246466
849	0.3992111533
850	0.3992008065
851	0.3991733382
852	0.3990978443
853	0.3990554116
854	0.3990030358
855	0.3989450618
856	0.3988545292
857	0.3988383138
858	0.3987743603
859	0.3987168349
860	0.3986402768
861	0.3986128779
862	0.39853443
863	0.3984580751
864	0.3984342789
865	0.3983893546
866	0.3983741547
867	0.3983027365
868	0.3982228008
869	0.3981686956
870	0.3980823936
871	0.398063619
872	0.3979603529
873	0.397915981
874	0.3978992392
875	0.3978121808
876	0.3977355757
877	0.3977278581
878	0.3976826377
879	0.3976465618
880	0.3976339456
881	0.3975628121
882	0.3974123119
883	0.3973558136
884	0.3972971734
885	0.3972472312
886	0.3971995649
887	0.3971391605
888	0.3970509688
889	0.3969928182
890	0.3969353902
891	0.3968572938
892	0.396758577
893	0.3967098353
894	0.3966900791
895	0.3966214633
896	0.3965848486
897	0.3964426926
898	0.3963192338
899	0.3962340226
900	0.3961762515
901	0.3961194392
902	0.3960317183
903	0.3960267815
904	0.3958873279
905	0.3958510641
906	0.3957969504
907	0.3957686383
908	0.395764639
909	0.3957290894
910	0.3956494978
911	0.3956354552
912	0.3956221679
913	0.3955543244
914	0.3954674837
915	0.395451125
916	0.3954067501
917	0.3953704876
918	0.3953447608
919	0.3952971396
920	0.3952134803
921	0.3951963025
922	0.3951672339
923	0.3951018812
924	0.3950682129
925	0.3950336539
926	0.3949569826
927	0.3948739099
928	0.3948375071
929	0.3947471372
930	0.3946461583
931	0.3946267396
932	0.3945448207
933	0.3945190756
934	0.3944513118
935	0.3943937791
936	0.3942531545
937	0.3942042206
938	0.3941561723
939	0.3941275411
940	0.3940812488
941	0.3940703033
942	0.3940278689
943	0.3939927014
944	0.3939446198
945	0.3938905723
946	0.3937638972
947	0.3937317086
948	0.3936120388
949	0.393525694
950	0.3934684403
951	0.3934335108
952	0.3934210226
953	0.3933425353
954	0.3932678082
955	0.3931808408
956	0.3931182145
957	0.393003649
958	0.3929708998
959	0.3929322517
960	0.3929174768
961	0.3929049262
962	0.3928834255
963	0.3928351672
964	0.3927683814
965	0.3927069975
966	0.3926037648
967	0.3924859354
968	0.3924626887
969	0.3923589222
970	0.3923058775
971	0.3922810211
972	0.3921867894
973	0.3921418086
974	0.3921011071
975	0.3920457428
976	0.3920111544
977	0.3919969216
978	0.3919392003
979	0.3918742012
980	0.3918203297
981	0.391789755
982	0.3917241763
983	0.3916917329
984	0.3916534286
985	0.3915880861
986	0.3915782475
987	0.3915567755
988	0.3915457681
989	0.3915128744
990	0.3914642743
991	0.3913898465
992	0.3913575784
993	0.3913362981
994	0.3912714586
995	0.3912059986
996	0.3910688663
997	0.3910308293
998	0.390998804
999	0.3909187416
