iter	Logloss
135	0.4496261078
136	0.4494172605
137	0.4490723948
138	0.4488087568
139	0.4484793301
140	0.448149602
141	0.4479793823
142	0.4477262284
143	0.4475657339
144	0.4473055345
145	0.4470809624
146	0.4468341715
147	0.4466573658
148	0.4463827481
149	0.4460674487
150	0.4458102481
151	0.4455978526
152	0.4453876659
153	0.4451282847
154	0.4449424194
155	0.4447600383
156	0.4445409287
157	0.4443128887
158	0.4441034091
159	0.4438919973
160	0.4436425882
161	0.4434471536
162	0.4432595123
163	0.4430194857
164	0.4428204568
165	0.4425502914
166	0.4424101938
167	0.4422230054
168	0.4420033038
169	0.44184594
170	0.4416437337
171	0.4414168359
172	0.441189622
173	0.4410439518
174	0.4407667829
175	0.4406581827
176	0.4403783472
177	0.4401581892
178	0.4399728979
179	0.4396807624
180	0.4395408039
181	0.4393338575
182	0.4391695588
183	0.4389693135
184	0.4387401084
185	0.4385387199
186	0.4383965787
187	0.4382444031
188	0.4381012691
189	0.4378866932
190	0.4376382151
191	0.4374008134
192	0.437282173
193	0.4370580013
194	0.4368469783
195	0.4366753046
196	0.4364602515
197	0.4362772423
198	0.4361533096
199	0.4359640378
200	0.4357719203
201	0.4356066654
202	0.4353811921
203	0.4352675933
204	0.435069446
205	0.4348685926
206	0.4346564704
207	0.4344310486
208	0.4342521045
209	0.4340681344
210	0.4338811333
211	0.4335885503
212	0.4333512201
213	0.4331815414
214	0.4329765441
215	0.4328151953
216	0.4327291787
217	0.4324584906
218	0.4322375577
219	0.4320529682
220	0.431906362
221	0.431689686
222	0.4315291497
223	0.4313882426
224	0.4312643248
225	0.4311586728
226	0.4309208032
227	0.4306667962
228	0.4304332873
229	0.430229092
230	0.4300740979
231	0.4298582599
232	0.429731243
233	0.4295562228
234	0.4293719368
235	0.4292056313
236	0.4290489892
237	0.4288956855
238	0.4288019612
239	0.4286867748
240	0.4284654682
241	0.4283030985
242	0.428202077
243	0.4280834843
244	0.4279222541
245	0.4276947485
246	0.427450869
247	0.427249693
248	0.4270801628
249	0.4269748209
250	0.4267704847
251	0.4265953325
252	0.4263470023
253	0.426089789
254	0.4259238357
255	0.4256891845
256	0.4255075365
257	0.4253336558
258	0.4251595399
259	0.4249576912
260	0.4247795505
261	0.4246137056
262	0.4244291606
263	0.4242658698
264	0.4240744075
265	0.4238567836
266	0.4236857138
267	0.4235070134
268	0.4232743468
269	0.4230574227
270	0.4227686935
271	0.4226013313
272	0.4223632298
273	0.422211708
274	0.4220106514
275	0.4218774819
276	0.4216494454
277	0.4215346532
278	0.421382212
279	0.4211263177
280	0.4209288009
281	0.4206503491
282	0.420488508
283	0.4203326789
284	0.4201205106
285	0.4199181931
286	0.4197693194
287	0.4196018824
288	0.4194672482
289	0.4192709098
290	0.4190839976
291	0.4187617103
292	0.4185865631
293	0.418418615
294	0.4182717075
295	0.4180213927
296	0.4178415453
297	0.4176315165
298	0.4173875719
299	0.4172596576
300	0.417060611
301	0.4169665406
302	0.4167023202
303	0.4163906378
304	0.4161400642
305	0.4158806429
306	0.4155325904
307	0.4153950152
308	0.4151716463
309	0.4150442524
310	0.4148956319
311	0.4147206355
312	0.4144435227
313	0.4143132938
314	0.4140226554
315	0.4138493909
316	0.4136565354
317	0.4135565537
318	0.4134571641
319	0.4132802393
320	0.4131225925
321	0.4129872386
322	0.4128317525
323	0.4126422442
324	0.4124665409
325	0.4123286698
326	0.4121863858
327	0.4119351226
328	0.4117962678
329	0.4116169365
330	0.4113970762
331	0.4112887856
332	0.4110869365
333	0.4109393733
334	0.4107680517
335	0.410558516
336	0.4104252807
337	0.4102612157
338	0.4101631347
339	0.4100645852
340	0.4099472995
341	0.4097980023
342	0.4096163243
343	0.4093453429
344	0.4091166134
345	0.4090167342
346	0.4086891685
347	0.408575184
348	0.4083847372
349	0.4082208542
350	0.4081163702
351	0.4078673992
352	0.4076112939
353	0.4074007064
354	0.4072408068
355	0.4069803304
356	0.406859128
357	0.4067110246
358	0.4065947094
359	0.4064957679
360	0.4063969837
361	0.4062030518
362	0.4060898056
363	0.4059742546
364	0.4058826976
365	0.4058106481
366	0.4055905304
367	0.4052885227
368	0.40516547
369	0.405079312
370	0.4049095925
371	0.4046645406
372	0.4043248919
373	0.4040437762
374	0.4038967493
375	0.4036727224
376	0.4035403063
377	0.4034555824
378	0.4033591801
379	0.4033018448
380	0.4032006815
381	0.4030443064
382	0.4028387716
383	0.4027594015
384	0.402556978
385	0.4023789286
386	0.4023167258
387	0.4021943202
388	0.4020868003
389	0.4018311324
390	0.4017532976
391	0.4016268416
392	0.4015413669
393	0.4014104503
394	0.401328093
395	0.4012265758
396	0.4011606376
397	0.4009829935
398	0.4008799318
399	0.4007988194
400	0.4005411309
401	0.4003819708
402	0.4003070694
403	0.4002181446
404	0.4001031049
405	0.3999056609
406	0.3996917672
